pid,gametime,fg2_rate,fg3_rate,home_team_name,tid,opp_1,dist_1,is_make,shot_distance
17,7.533333333,63,33,Avon,1002,90103,12.95239773,TRUE,23.18589335
17,6.383333333,63,33,Avon,1002,90106,0.380634002,TRUE,4.050854357
17,6.016666667,63,33,Avon,1002,78837,2.792563435,TRUE,5.895560848
17,4.883333333,63,33,Avon,1002,90103,7.914325253,FALSE,26.18684199
17,0.133333333,63,33,Avon,1002,90103,2.705245066,FALSE,6.743742479
1,36.48333333,42,31,Avon,1001,79408,6.682652305,FALSE,16.5491404
1,34.51666667,42,31,Avon,1001,56634,4.882649437,FALSE,18.50921411
1,29.38333333,42,31,Avon,1001,73527,1.176838726,TRUE,5.986505515
1,29.21666667,42,31,Avon,1001,114450,4.632607653,TRUE,25.32821761
1,27.08333333,42,31,Avon,1001,73527,3.268365497,FALSE,13.90903015
1,25.68333333,42,31,Avon,1001,124085,7.14693324,TRUE,19.55940835
2,33.06666667,43,13,Avon,1001,124085,2.181820269,TRUE,6.161289989
3,35.78333333,64,0,Avon,1001,94389,2.734953563,TRUE,4.119904298
3,26.21666667,64,0,Avon,1001,73527,2.423608272,FALSE,4.655170916
3,25.11666667,64,0,Avon,1001,94389,4.556759609,TRUE,2.506961097
4,32.06666667,51,26,Avon,1001,56633,10.23143512,FALSE,24.18053087
4,30.7,51,26,Avon,1001,56633,5.623402828,FALSE,11.18386192
4,29.98333333,51,26,Avon,1001,56633,2.873530789,FALSE,8.696367568
5,36.16666667,60,0,Avon,1001,56634,3.497820141,FALSE,8.511614423
5,36.15,60,0,Avon,1001,56634,1.597233412,FALSE,0.840055222
6,34.5,39,40,Avon,1001,94389,13.46549826,FALSE,24.19314196
7,34.81666667,55,30,Avon,1001,56633,0.942783498,FALSE,4.147773343
7,34.8,55,30,Avon,1001,75021,2.628053188,TRUE,3.794320892
7,30.78333333,55,30,Avon,1001,124085,5.969939828,FALSE,15.36842533
7,27.25,55,30,Avon,1001,73527,2.62405677,TRUE,3.698940132
8,30.68333333,58,17,Avon,1001,73527,3.969759459,TRUE,3.185822343
9,35.95,49,26,Avon,1001,75021,4.756712271,FALSE,9.409423953
9,32.86666667,49,26,Avon,1001,73527,6.945826529,FALSE,23.81462863
9,31.86666667,49,26,Avon,1001,131085,11.76698319,FALSE,25.08880315
10,24.83333333,49,38,Avon,1002,94363,3.75471032,FALSE,10.84853689
11,36.1,51,42,Avon,1002,90103,3.226455522,FALSE,9.624334494
11,34.31666667,51,42,Avon,1002,94363,9.524920426,FALSE,27.22286949
11,32.7,51,42,Avon,1002,130960,5.624815277,FALSE,17.7185375
11,30.66666667,51,42,Avon,1002,130959,6.58203066,FALSE,24.30468349
11,28.2,51,42,Avon,1002,94363,4.289113292,FALSE,8.430776406
11,28.16666667,51,42,Avon,1002,130960,6.575249467,FALSE,23.34906546
11,26.16666667,51,42,Avon,1002,85296,9.866157955,TRUE,25.11962328
11,23.68333333,51,42,Avon,1002,78837,7.464329205,FALSE,25.52327807
12,34.46666667,47,42,Avon,1002,78837,3.741816359,FALSE,20.14765153
12,25.16666667,47,42,Avon,1002,94363,8.105894044,TRUE,22.93641251
12,25.08333333,47,42,Avon,1002,130960,4.924430457,FALSE,29.55624704
13,35.98333333,52,0,Avon,1002,85296,3.005926306,FALSE,2.492514413
13,34.88333333,52,0,Avon,1002,130960,4.475831785,TRUE,3.979565606
13,34.58333333,52,0,Avon,1002,94363,4.057909709,FALSE,4.322055639
13,34.35,52,0,Avon,1002,90106,2.495218484,FALSE,4.40541075
13,27.48333333,52,0,Avon,1002,90106,2.7494692,FALSE,4.813932606
14,29.48333333,39,22,Avon,1002,78837,5.979135352,TRUE,14.21664445
18,36,43,27,Avon,1002,90103,12.23224313,FALSE,24.67512981
15,23.23333333,54,25,Avon,1002,90103,6.089799373,FALSE,30.26393212
36,29.13333333,86,0,Avon,1002,130959,4.100416093,FALSE,7.288117082
17,34.35,63,33,Avon,1002,130959,2.457982031,FALSE,5.976077753
17,29.3,63,33,Avon,1002,130962,5.505215304,FALSE,25.56488843
17,27.18333333,63,33,Avon,1002,85296,4.407311258,TRUE,9.103973352
1,7.816666667,41,28,Avon,1001,79754,7.352632544,TRUE,25.14303238
1,7.316666667,41,28,Avon,1001,132262,7.51938181,TRUE,19.54519643
1,7.183333333,41,28,Avon,1001,127480,6.078688256,FALSE,24.76999545
1,6.05,41,28,Avon,1001,108156,7.548015759,FALSE,23.91659901
1,2.983333333,41,28,Avon,1001,98371,2.03401761,FALSE,11.67793649
1,2.283333333,41,28,Avon,1001,128904,3.583940421,TRUE,23.43963643
4,8.316666667,55,28,Avon,1001,128904,4.843098843,FALSE,15.41365902
4,6.233333333,55,28,Avon,1001,98371,4.35595979,FALSE,17.83247457
4,5.85,55,28,Avon,1001,102774,8.419124483,FALSE,25.16740234
4,4.716666667,55,28,Avon,1001,102774,10.73958857,TRUE,24.25694795
4,2.05,55,28,Avon,1001,102774,11.6829464,TRUE,23.21421954
4,1.1,55,28,Avon,1001,127480,3.095058278,TRUE,1.657061313
4,0.416666667,55,28,Avon,1001,128904,4.837487048,FALSE,24.09567725
5,4.05,61,0,Avon,1001,94366,4.642351502,TRUE,1.84872059
6,0.716666667,35,39,Avon,1001,79759,7.389649847,FALSE,23.43558187
7,7.516666667,56,32,Avon,1001,94366,10.21267683,FALSE,23.28228059
7,5.833333333,56,32,Avon,1001,132262,5.133083619,FALSE,10.07119824
7,5.783333333,56,32,Avon,1001,79759,3.798874138,TRUE,3.671495974
7,4.883333333,56,32,Avon,1001,79754,1.128809226,TRUE,4.944383715
7,3.083333333,56,32,Avon,1001,98371,4.701644046,FALSE,5.696893126
9,8.116666667,48,29,Avon,1001,127480,7.196342118,TRUE,21.21440082
37,7.383333333,51,26,Avon,1005,130959,13.27254891,TRUE,5.834298502
37,6.1,51,26,Avon,1005,130962,5.524432865,TRUE,23.06319771
37,6.016666667,51,26,Avon,1005,130959,9.006276306,FALSE,24.00543816
38,6.316666667,71,29,Avon,1005,126865,2.199646023,FALSE,4.865760037
38,3.933333333,71,29,Avon,1005,130959,4.250340566,TRUE,1.549946043
39,7.45,62,0,Avon,1005,78837,3.739841014,TRUE,7.116095825
40,8.166666667,57,45,Avon,1005,90106,3.455291532,TRUE,6.331838456
40,8.05,57,45,Avon,1005,90106,8.006059684,TRUE,23.18136258
40,7.866666667,57,45,Avon,1005,90106,2.778832745,TRUE,5.236915408
40,3.033333333,57,45,Avon,1005,130962,2.743223705,TRUE,7.273563825
40,2.866666667,57,45,Avon,1005,130962,10.6100083,TRUE,2.036693574
41,8.266666667,50,31,Avon,1005,130960,4.852343505,FALSE,23.7414325
41,2.65,50,31,Avon,1005,78837,4.93746473,FALSE,16.95988279
41,2.233333333,50,31,Avon,1005,78837,1.658772069,TRUE,5.562218904
41,1.983333333,50,31,Avon,1005,130960,10.91116087,TRUE,26.70902405
41,1.05,50,31,Avon,1005,78837,3.605271472,FALSE,12.69745821
42,7.266666667,38,22,Avon,1005,78837,5.000262793,FALSE,18.17258342
42,7.133333333,38,22,Avon,1005,130962,2.130781187,FALSE,1.863447805
42,4,38,22,Avon,1005,90106,6.036547677,TRUE,9.429956617
43,4.6,67,0,Avon,1005,130960,3.519043116,TRUE,1.866126103
44,4.8,47,26,Avon,1005,90106,13.39924337,FALSE,22.85900048
44,4.783333333,47,26,Avon,1005,130960,5.283209907,TRUE,4.360852245
44,0.883333333,47,26,Avon,1005,78837,11.68372168,TRUE,23.08079358
44,0.566666667,47,26,Avon,1005,130959,2.780174601,FALSE,2.930309938
44,0.383333333,47,26,Avon,1005,90103,4.144397033,TRUE,5.465702201
1,37.96666667,43,29,Avon,1001,128904,4.972343301,FALSE,13.15797846
1,37.41666667,43,29,Avon,1001,98371,13.4583344,TRUE,24.75487616
1,36.86666667,43,29,Avon,1001,79754,5.770707518,FALSE,23.19335882
1,35.16666667,43,29,Avon,1001,98371,6.442878976,TRUE,18.07115859
3,35.1,61,0,Avon,1001,108156,2.175258775,TRUE,3.295010513
4,36.73333333,53,28,Avon,1001,79759,12.73158782,FALSE,25.62325748
4,36.25,53,28,Avon,1001,79759,4.204773746,FALSE,10.83466551
4,32.85,53,28,Avon,1001,127480,2.041963821,FALSE,4.563252175
5,36.15,62,0,Avon,1001,94366,2.734174187,TRUE,1.589349427
6,32.63333333,35,40,Avon,1001,108156,6.568595647,TRUE,24.84917508
7,34.31666667,56,32,Avon,1001,108156,5.467744041,TRUE,17.77101655
7,33.66666667,56,32,Avon,1001,108156,8.3333491,FALSE,15.83852618
7,33.65,56,32,Avon,1001,94366,1.754452005,FALSE,4.731931317
9,36.16666667,49,28,Avon,1001,132262,9.104957589,FALSE,22.78894915
37,37.66666667,52,28,Avon,1005,90106,7.038930398,TRUE,24.41275712
37,35.01666667,52,28,Avon,1005,90103,4.590758088,TRUE,5.728211346
38,37.45,71,27,Avon,1005,78837,7.742122033,FALSE,22.84390559
38,35.11666667,71,27,Avon,1005,130959,8.725757739,FALSE,23.55547732
41,31.05,50,30,Avon,1005,94363,3.889587682,FALSE,30.00214541
40,37.9,58,44,Avon,1005,90106,3.579143827,TRUE,9.142679807
40,32.48333333,58,44,Avon,1005,130959,4.514351195,TRUE,2.125845082
42,38.13333333,37,22,Avon,1005,85296,5.006803705,FALSE,14.64328243
44,31.03333333,49,26,Avon,1005,130959,10.04903351,FALSE,23.94906166
1,18.58333333,36,27,Ansonia,1001,62330,10.38282817,FALSE,25.51478725
1,13.11666667,36,27,Ansonia,1001,80343,8.88120964,TRUE,25.48101217
1,6.75,36,27,Ansonia,1001,98247,4.127179359,FALSE,9.931922043
3,13.75,62,0,Ansonia,1001,107356,2.768317502,TRUE,6.10313229
3,2.25,62,0,Ansonia,1001,62330,1.762006575,TRUE,2.40498328
4,17.6,57,26,Ansonia,1001,102144,3.427353653,FALSE,10.19833744
4,8.65,57,26,Ansonia,1001,80340,2.803312197,TRUE,2.668847893
4,5.333333333,57,26,Ansonia,1001,80347,2.743702369,TRUE,6.529412339
5,19.3,61,0,Ansonia,1001,98247,1.801775677,TRUE,3.73978489
6,15.83333333,38,40,Ansonia,1001,80338,9.853187885,TRUE,24.53447952
6,0.066666667,38,40,Ansonia,1001,80347,12.63308988,TRUE,23.06103019
8,11.21666667,58,17,Ansonia,1001,110609,9.650811002,TRUE,23.200978
8,4.583333333,58,17,Ansonia,1001,80338,3.432186754,TRUE,10.99532888
9,18.28333333,49,30,Ansonia,1001,80338,6.747169304,FALSE,26.35736646
9,7.466666667,49,30,Ansonia,1001,98247,5.737645141,TRUE,19.93319426
9,5.916666667,49,30,Ansonia,1001,107356,6.161523212,TRUE,25.58054453
20,15.46666667,52,0,Ansonia,1003,130960,5.247754603,FALSE,15.50105381
20,14.28333333,52,0,Ansonia,1003,94363,2.010772208,FALSE,4.686950656
20,13.46666667,52,0,Ansonia,1003,130959,1.97780508,TRUE,3.367855371
20,7.15,52,0,Ansonia,1003,130959,1.894343493,TRUE,4.741012463
20,5.516666667,52,0,Ansonia,1003,78837,3.200137794,FALSE,10.31800447
45,14.23333333,45,0,Ansonia,1003,85296,1.782634685,TRUE,2.777809943
22,14.96666667,41,32,Ansonia,1003,78837,4.263866556,TRUE,3.078865138
22,12.58333333,41,32,Ansonia,1003,130962,13.57077657,FALSE,23.0453752
22,6.45,41,32,Ansonia,1003,130962,6.518139874,FALSE,7.661050839
22,1.916666667,41,32,Ansonia,1003,90103,4.824339957,FALSE,24.8790043
23,16.01666667,38,29,Ansonia,1003,130962,7.650357515,FALSE,4.362906625
25,9.966666667,47,39,Ansonia,1003,130960,4.426119462,TRUE,11.46662639
25,1.116666667,47,39,Ansonia,1003,94363,1.720643412,TRUE,2.686336886
24,8.483333333,53,0,Ansonia,1003,90106,1.634533454,FALSE,1.069734975
24,8.116666667,53,0,Ansonia,1003,90106,3.45282965,TRUE,2.775039901
26,17.4,42,32,Ansonia,1003,130960,5.275028581,TRUE,2.117646891
1,37.46666667,39,26,Ansonia,1001,80340,1.756696053,TRUE,8.914622476
1,32.75,39,26,Ansonia,1001,80340,5.106559745,FALSE,17.64650964
1,27.03333333,39,26,Ansonia,1001,62330,6.083838107,FALSE,23.94686217
3,27.73333333,57,0,Ansonia,1001,62330,3.142450482,FALSE,10.42777976
4,37.85,55,26,Ansonia,1001,62330,7.046450795,FALSE,19.8772707
4,29.21666667,55,26,Ansonia,1001,80338,2.781782814,FALSE,16.1476599
5,29.36666667,61,0,Ansonia,1001,80338,2.933454434,FALSE,9.877524466
5,21.95,61,0,Ansonia,1001,62330,2.269565978,TRUE,5.575664752
6,36.26666667,35,40,Ansonia,1001,102144,12.20476008,TRUE,23.08786435
6,22.01666667,35,40,Ansonia,1001,98247,8.659511023,FALSE,27.39194909
7,35.73333333,57,33,Ansonia,1001,102144,3.843724947,FALSE,9.487936293
7,26.86666667,57,33,Ansonia,1001,80340,3.081632777,TRUE,6.989198024
8,20.93333333,59,17,Ansonia,1001,62330,1.674816602,TRUE,4.013132554
9,34.8,48,29,Ansonia,1001,80338,4.370103511,FALSE,10.06012813
9,29.93333333,48,29,Ansonia,1001,80338,11.22884685,FALSE,22.70345926
9,22.51666667,48,29,Ansonia,1001,80338,6.750901326,FALSE,27.61261542
20,35.4,53,0,Ansonia,1003,130962,3.646975015,TRUE,4.107277555
21,33.88333333,36,40,Ansonia,1003,90106,9.003770909,FALSE,23.74131394
21,25.15,36,40,Ansonia,1003,130960,9.066788768,FALSE,17.67740735
22,39.2,42,32,Ansonia,1003,130959,4.66923358,FALSE,12.3874135
22,39,42,32,Ansonia,1003,130960,7.919206342,TRUE,13.91910512
22,38.56666667,42,32,Ansonia,1003,94363,5.506608222,FALSE,23.25449325
22,36.66666667,42,32,Ansonia,1003,130962,4.919279068,FALSE,5.94586788
22,31.03333333,42,32,Ansonia,1003,90106,8.479478709,FALSE,16.48062467
22,29.75,42,32,Ansonia,1003,78837,4.30127008,TRUE,9.646412782
22,28.8,42,32,Ansonia,1003,78837,5.017426702,TRUE,8.277903261
22,23.06666667,42,32,Ansonia,1003,90106,1.36265494,FALSE,7.992775378
22,22.15,42,32,Ansonia,1003,130960,6.04912343,TRUE,18.4896715
24,22.75,55,0,Ansonia,1003,94363,2.359316351,TRUE,5.917192087
24,21.08333333,55,0,Ansonia,1003,94363,5.297134373,TRUE,6.674091459
25,37.15,48,37,Ansonia,1003,130960,2.539675336,FALSE,14.961438
25,36.01666667,48,37,Ansonia,1003,90103,7.746569037,FALSE,24.38299319
25,33.6,48,37,Ansonia,1003,130960,9.097954479,FALSE,24.64740499
25,33.5,48,37,Ansonia,1003,130960,13.42343087,FALSE,24.06423164
25,27.43333333,48,37,Ansonia,1003,130960,4.735907029,TRUE,16.83353253
25,24,48,37,Ansonia,1003,130960,13.20003439,FALSE,23.88431916
25,21.53333333,48,37,Ansonia,1003,78837,4.68195525,FALSE,12.26339768
26,34.7,42,31,Ansonia,1003,78837,7.784998489,FALSE,26.19214739
26,30.88333333,42,31,Ansonia,1003,130960,13.71276207,FALSE,22.59348936
1,9.25,36,27,Avon,1001,93793,5.910818198,FALSE,2.855916099
1,8.8,36,27,Avon,1001,84718,4.540988351,TRUE,15.67173339
1,8.466666667,36,27,Avon,1001,93794,2.481061362,FALSE,5.318007867
1,7.483333333,36,27,Avon,1001,84709,6.456297173,TRUE,14.43020141
1,4.916666667,36,27,Avon,1001,84719,6.221782416,FALSE,18.09650705
1,2.6,36,27,Avon,1001,93794,5.273862283,TRUE,17.98115507
1,0.616666667,36,27,Avon,1001,84718,5.959580613,FALSE,16.62337752
3,9.233333333,57,0,Avon,1001,93794,2.880982926,FALSE,1.58343617
3,9.083333333,57,0,Avon,1001,84721,4.4974848,TRUE,3.575907908
3,3.783333333,57,0,Avon,1001,93794,1.593316563,FALSE,2.904701658
4,8.583333333,56,27,Avon,1001,84718,2.608286371,TRUE,5.262378384
4,6.85,56,27,Avon,1001,93794,2.880663463,TRUE,0.635314992
4,3.616666667,56,27,Avon,1001,93794,1.464489951,TRUE,6.82714031
6,7.016666667,38,38,Avon,1001,93794,10.37343761,FALSE,24.85682866
6,5.716666667,38,38,Avon,1001,108030,5.508381851,TRUE,17.24608896
7,7.4,55,35,Avon,1001,93793,4.114445446,FALSE,4.612970711
7,2.25,55,35,Avon,1001,84721,1.479309618,FALSE,4.110112166
8,6.75,56,9,Avon,1001,93793,5.347822539,TRUE,3.190127267
9,5.116666667,49,29,Avon,1001,84718,5.99902379,TRUE,26.87341151
9,5,49,29,Avon,1001,124126,4.814651424,FALSE,18.56523026
9,2.416666667,49,29,Avon,1001,84709,10.73970083,TRUE,23.00749397
27,8.866666667,26,32,Avon,1004,130959,5.102481516,TRUE,24.45026568
27,7.583333333,26,32,Avon,1004,130962,3.316254181,TRUE,5.574657897
28,5.466666667,35,0,Avon,1004,130959,2.31550382,TRUE,4.363350688
29,7.45,48,34,Avon,1004,94363,3.840058894,TRUE,23.08166332
29,6.916666667,48,34,Avon,1004,130964,9.079432917,TRUE,18.58568611
29,6.833333333,48,34,Avon,1004,94363,4.252069899,FALSE,24.82898376
29,4.633333333,48,34,Avon,1004,130960,3.54546491,FALSE,4.952640703
29,3.816666667,48,34,Avon,1004,130960,4.446191899,FALSE,17.80480704
29,2.316666667,48,34,Avon,1004,130960,5.516017077,FALSE,23.73379997
29,1.066666667,48,34,Avon,1004,130960,4.954564847,TRUE,24.41961853
29,0.966666667,48,34,Avon,1004,130960,10.71800667,TRUE,25.11516985
29,0.35,48,34,Avon,1004,126865,4.686732477,FALSE,17.25160295
30,5.65,47,0,Avon,1004,85296,4.216905655,TRUE,18.74975288
30,5.166666667,47,0,Avon,1004,85296,3.458758564,TRUE,5.516543928
30,5.05,47,0,Avon,1004,130962,7.156049801,FALSE,23.70752419
31,9.016666667,47,35,Avon,1004,130962,4.099451263,TRUE,5.654448502
31,6.666666667,47,35,Avon,1004,126865,6.592403676,TRUE,4.018502692
31,6.583333333,47,35,Avon,1004,126865,6.639248096,TRUE,23.21794465
31,2.833333333,47,35,Avon,1004,94363,13.79297679,FALSE,22.20171215
32,8.516666667,48,6,Avon,1004,90103,1.960493387,TRUE,2.635170198
32,8.45,48,6,Avon,1004,85296,2.031881188,FALSE,2.759625281
33,4.633333333,31,0,Avon,1004,85296,3.539690354,FALSE,3.283452149
34,4.95,42,42,Avon,1004,85296,6.97467077,FALSE,22.95576833
34,0.133333333,42,42,Avon,1004,130960,5.970812425,FALSE,25.0112018
1,31.58333333,37,26,Avon,1001,124126,3.023049723,FALSE,6.675000204
1,25.98333333,37,26,Avon,1001,93793,6.938377026,FALSE,23.83285505
1,25.91666667,37,26,Avon,1001,93793,12.4262979,FALSE,24.35122551
3,33.31666667,58,0,Avon,1001,84719,3.569810226,TRUE,4.98733437
3,26.61666667,58,0,Avon,1001,108030,4.013352486,TRUE,2.498428055
4,29.16666667,56,26,Avon,1001,84709,6.9835791,FALSE,24.75117644
4,25.85,56,26,Avon,1001,84721,2.908084831,TRUE,8.084674793
4,21.58333333,56,26,Avon,1001,84721,2.08204133,FALSE,8.991432778
6,29.01666667,38,37,Avon,1001,93793,7.370951595,FALSE,24.36453927
7,35.46666667,57,33,Avon,1001,84721,7.797344732,FALSE,22.8644962
7,35.4,57,33,Avon,1001,84709,2.153213567,TRUE,6.369442244
7,27.36666667,57,33,Avon,1001,84718,4.199705878,TRUE,4.338859733
9,35.8,48,29,Avon,1001,84721,8.407799521,TRUE,23.23183654
9,35.63333333,48,29,Avon,1001,84721,10.97128986,FALSE,22.99138983
9,33.86666667,48,29,Avon,1001,84719,12.99669268,FALSE,22.96623644
46,23.63333333,0,100,Avon,1004,130960,6.10077469,TRUE,24.74758511
27,35.3,27,32,Avon,1004,130960,5.179242137,TRUE,3.505781339
29,34.86666667,48,34,Avon,1004,94363,4.050923444,TRUE,16.80056243
29,30.43333333,48,34,Avon,1004,90103,3.810593618,FALSE,18.09745722
29,28.91666667,48,34,Avon,1004,130959,4.939600715,FALSE,26.50271183
29,26.98333333,48,34,Avon,1004,130962,2.491704564,TRUE,5.043121732
30,27.31666667,46,0,Avon,1004,130960,3.23001489,FALSE,2.696213794
31,36.05,46,34,Avon,1004,130962,13.95320308,FALSE,24.77659284
31,26.68333333,46,34,Avon,1004,94363,11.37062658,FALSE,25.16623129
47,27.73333333,42,40,Avon,1004,130960,3.648861987,TRUE,1.203692757
32,35.7,49,6,Avon,1004,85296,4.438486671,TRUE,1.15390459
32,31.66666667,49,6,Avon,1004,90103,2.943745459,TRUE,4.408318585
32,25.78333333,49,6,Avon,1004,90103,2.53929598,FALSE,4.117486878
32,22.68333333,49,6,Avon,1004,94363,3.874351166,TRUE,17.60377436
34,35.53333333,41,41,Avon,1004,85296,4.085108254,FALSE,20.11480462
34,27.4,41,41,Avon,1004,130962,4.36190485,FALSE,24.86534805
1,8.75,32,30,Barkhamsted,1001,126499,2.521480825,FALSE,8.692607095
1,8.666666667,32,30,Barkhamsted,1001,101808,2.540762228,FALSE,23.89198448
1,6.716666667,32,30,Barkhamsted,1001,131018,7.934759528,TRUE,24.56594319
1,5.266666667,32,30,Barkhamsted,1001,56920,3.190329708,TRUE,5.536582512
1,3.966666667,32,30,Barkhamsted,1001,131016,1.07195642,FALSE,17.78259256
1,0.733333333,32,30,Barkhamsted,1001,56473,3.169352573,FALSE,10.60491172
2,3.416666667,33,13,Barkhamsted,1001,126499,7.143207713,FALSE,15.08066969
2,3.133333333,33,13,Barkhamsted,1001,56473,4.555300726,FALSE,3.967451322
4,3.4,55,26,Barkhamsted,1001,56473,7.501834904,FALSE,15.33736381
5,8.15,61,0,Barkhamsted,1001,56473,2.565209889,TRUE,7.027958269
48,7.95,43,0,Barkhamsted,1001,131018,5.0410926,FALSE,3.890181237
48,7.783333333,43,0,Barkhamsted,1001,131018,2.140445764,FALSE,4.487452789
7,7.95,56,35,Barkhamsted,1001,56920,4.412752973,TRUE,2.266796913
7,2.916666667,56,35,Barkhamsted,1001,131018,1.866417367,TRUE,3.80209865
7,2.833333333,56,35,Barkhamsted,1001,56473,5.089869841,FALSE,6.668670281
7,2.833333333,56,35,Barkhamsted,1001,56473,3.822371503,TRUE,5.507408624
7,2.633333333,56,35,Barkhamsted,1001,56473,6.546008398,TRUE,4.747393619
7,1.283333333,56,35,Barkhamsted,1001,131016,1.891568579,FALSE,3.917144351
8,5.116666667,51,9,Barkhamsted,1001,131016,1.626979108,FALSE,2.806077346
8,4.866666667,51,9,Barkhamsted,1001,131018,5.646296091,FALSE,14.57608426
9,6.866666667,53,27,Barkhamsted,1001,126499,6.857210684,FALSE,18.27349539
49,8.716666667,48,30,Barkhamsted,1006,90103,1.934850182,TRUE,6.726640572
49,8.083333333,48,30,Barkhamsted,1006,90103,7.206596388,FALSE,26.11287231
49,7.833333333,48,30,Barkhamsted,1006,90103,1.650653826,TRUE,2.102271033
49,5.216666667,48,30,Barkhamsted,1006,130959,9.675660516,FALSE,23.15329769
49,5.2,48,30,Barkhamsted,1006,130959,7.616729209,FALSE,24.58871191
49,3.116666667,48,30,Barkhamsted,1006,126865,4.089339053,TRUE,7.207557468
50,6.85,56,19,Barkhamsted,1006,85296,4.710026055,TRUE,7.245057511
50,1.95,56,19,Barkhamsted,1006,130962,6.033096346,FALSE,5.055063293
50,1.933333333,56,19,Barkhamsted,1006,90103,3.513730626,FALSE,6.206236781
50,1.333333333,56,19,Barkhamsted,1006,90103,4.348302606,TRUE,4.516156999
51,8.766666667,43,30,Barkhamsted,1006,90103,2.62826616,FALSE,10.01253887
51,7.9,43,30,Barkhamsted,1006,94363,3.242509129,FALSE,15.26034119
51,6.5,43,30,Barkhamsted,1006,130959,8.204785256,FALSE,20.43871475
51,5.433333333,43,30,Barkhamsted,1006,90106,5.40731503,TRUE,4.053287617
51,4.9,43,30,Barkhamsted,1006,130960,4.715840888,FALSE,25.813818
52,2.75,52,11,Barkhamsted,1006,94363,11.60741718,FALSE,23.29816541
53,5.683333333,66,32,Barkhamsted,1006,90103,4.330948643,TRUE,14.07973394
53,5.083333333,66,32,Barkhamsted,1006,90106,7.162777045,TRUE,4.493415515
53,4.85,66,32,Barkhamsted,1006,130960,2.073999555,TRUE,6.838127712
53,3.866666667,66,32,Barkhamsted,1006,90103,5.288960341,FALSE,23.79908627
53,1.516666667,66,32,Barkhamsted,1006,90106,3.385448545,TRUE,8.67949865
53,0.666666667,66,32,Barkhamsted,1006,130960,7.261412101,FALSE,20.29653025
1,31.25,35,28,Barkhamsted,1001,126499,7.588026873,FALSE,26.61213096
1,31.25,35,28,Barkhamsted,1001,126499,1.671236194,TRUE,10.89750749
1,31.25,35,28,Barkhamsted,1001,131018,2.811968901,TRUE,9.551666309
